"Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","month","temp","prcp","dewp","NUM_COLLISIONS"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Dec",47.4,0.22,39.7,555
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Dec",40.7,0.02,24.2,621
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Dec",36.2,0,21.6,652
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Dec",31.7,0,19.1,505
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Dec",32.4,0,23.2,409
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Dec",37.4,0,31.8,566
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Dec",44.4,0.18,41.8,732
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Dec",45.5,0.05,44.1,519
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Dec",53.2,0.86,41.7,303
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,"Dec",44.9,0.09,27.6,446
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,"Dec",47.7,0,30.1,406
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Dec",49.4,0,36.8,349
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,"Dec",41.4,0.1,21.6,411
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Dec",32.5,0,14.6,469
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,"Dec",29.4,0,8.5,461
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jan",31.4,0,8.1,395
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jan",38.7,0,16.1,442
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jan",35.5,0,22.4,456
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jan",45.4,0.89,42.3,381
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jan",40.9,0.12,19.1,498
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jan",21,0,4.8,777
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jan",20.7,0.05,5.7,538
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jan",13,0,-6.2,573
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jan",24.9,0,7.5,751
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jan",21.1,0.07,-0.3,481
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jan",25.7,0,3,341
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jan",36.9,0.01,23.7,580
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jan",29.5,0.35,17.3,613
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jan",22.8,0,9.5,506
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jan",29.5,0,16.3,548
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jan",33.4,0,14.9,563
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jan",22.2,0,1.8,495
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jan",39.2,2.1,27.9,496
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jan",37.5,0,20.2,500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jan",31.4,0,8.9,495
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jan",34.4,0,19,508
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jan",32.7,0,15.6,598
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jan",35.4,0.66,29.3,428
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jan",37.8,0.06,20,406
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jan",26.5,0,12.7,484
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jan",23.6,0.36,3.8,458
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jan",26.6,0,6.5,519
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jan",34.2,0.07,23,622
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jan",19.6,0.01,-0.2,526
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Feb",27.6,0,11.4,361
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Feb",29.9,0.71,25,680
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Feb",18.1,0.34,7.6,740
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Feb",31.2,0,17.3,585
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Feb",33.8,0,16.1,569
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Feb",17.9,0,-1.5,652
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Feb",29.8,0,12.6,449
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Feb",35.1,0.02,27.6,394
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Feb",27.7,0.03,21,547
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Feb",30,0.07,19.3,571
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Feb",28.3,0.01,12.2,610
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Feb",32.3,0,19.4,526
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Feb",16.1,0,-4.7,757
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Feb",23.4,0,4.9,436
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Feb",18.9,0.02,4.1,454
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Feb",9.8,0,-11.8,402
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Feb",20.2,0.11,5,620
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Feb",24.9,0.03,10.3,626
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Feb",20.9,0,2.1,515
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Feb",10,0,-11.1,621
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Feb",20.5,0,3.2,517
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Feb",34.3,0.71,28.2,519
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Feb",28.2,0.1,8.4,574
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Feb",12.1,0,-6.8,580
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Feb",27.6,0,9.5,628
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Feb",26.8,0,8.2,539
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Feb",23.2,0,5,703
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Feb",21.5,0,-1.9,538
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,"Mar",27.2,0,7,693
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,"Mar",32.4,0.52,19.1,650
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,"Mar",28.2,0,11.9,631
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,"Mar",38.5,0.68,33,574
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,"Mar",30.3,0.48,27.2,830
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,"Mar",26.1,0,8.7,578
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,"Mar",41.4,0,21.3,464
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,"Mar",46.6,0.01,23,661
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,"Mar",47.2,0.13,30.1,584
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,"Mar",48.8,0.47,39.6,565
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,"Mar",45.1,0.01,11,586
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,"Mar",37.6,0,4.8,609
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,"Mar",44,0.23,37.5,507
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,"Mar",42.4,0.58,31.3,459
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,"Mar",40.7,0,23.7,529
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,"Mar",49.7,0.01,31.1,528
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,"Mar",33.9,0.01,8.7,547
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,"Mar",34,0,5.1,582
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,"Mar",34.5,0,12.3,570
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,"Mar",33.7,0.4,27.5,507
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,"Mar",39.1,0,16.9,432
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,"Mar",30.3,0,4.3,586
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,"Mar",33.8,0,5.9,601
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,"Mar",39.9,0,20.1,538
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,"Mar",46.9,0.05,42.5,525
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,"Mar",43.9,0.59,36.6,532
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,"Mar",37.2,0.27,21.1,459
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,"Mar",33.4,0,6.3,505
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,"Mar",43.3,0,20.5,556
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,"Mar",42.2,0,27.9,628
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Apr",38.9,0.17,22.1,648
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Apr",51.8,0,21.2,653
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Apr",61.1,0,43.9,491
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Apr",52.9,0.05,35.8,507
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Apr",49.3,0.01,20.8,422
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Apr",50.8,0,34.8,510
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Apr",54.9,0,41,452
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Apr",42.3,0.15,32.8,457
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Apr",38.8,0,33.5,452
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Apr",44.6,0.17,41.3,486
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Apr",54.1,0,34.6,576
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Apr",51.3,0,26.1,443
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Apr",57.7,0,35.7,554
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Apr",60.7,0,41.5,542
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Apr",61,0.01,22.9,595
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Apr",58,0,21,560
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Apr",60.5,0.08,48.6,679
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Apr",68,0,43.4,605
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Apr",58.7,0,27.8,471
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Apr",51.1,0.02,45.5,630
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Apr",56.3,1.49,44.9,645
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Apr",57.7,0.06,34.7,568
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Apr",46.8,0.05,26.5,612
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Apr",43.5,0,17.9,676
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Apr",47,0,21.2,592
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Apr",54.1,0,27.4,477
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Apr",54.5,0,29.2,558
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Apr",59,0,34.1,613
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Apr",64.9,0,36.8,679
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Apr",55.6,0,38.9,640
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,"May",53.6,0,38.7,642
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,"May",55.1,0,40.1,540
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,"May",61.6,0,36.8,555
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,"May",70.1,0,44,641
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,"May",73.7,0,48.8,638
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,"May",68.1,0,42.9,568
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,"May",66.2,0,43.2,684
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,"May",66.9,0,51.7,709
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,"May",62.3,0,54.7,560
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,"May",70,0,60.5,549
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,"May",75.3,0,65,645
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,"May",75.6,0,61.1,684
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,"May",64.5,0,39.8,655
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,"May",60,0,32.8,654
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,"May",63.1,0,39.2,723
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,"May",65.4,0.03,52.4,650
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,"May",72.2,0.29,63.7,543
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,"May",67.2,0.02,58.5,566
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,"May",65.2,0,57.3,606
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,"May",62,0,42.6,666
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,"May",56.7,0,36.2,615
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,"May",62.1,0,41,727
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,"May",59.3,0,28.3,546
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,"May",66.2,0,41.2,432
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,"May",73.8,0,53.8,420
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,"May",76.1,0,57.5,686
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,"May",75.7,0,63.3,697
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,"May",75.9,0.08,65.9,682
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,"May",73.6,0,53.9,813
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,"May",73.5,0,62.1,622
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,"May",74.4,0,63.8,555
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jun",58,1.89,55,691
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jun",52.4,0.4,49.4,642
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jun",58,0.26,49.6,658
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jun",58,0,48.1,552
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jun",59.4,0,51,692
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jun",65.9,0.32,53.9,598
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jun",65,0.19,40.3,559
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jun",68.6,0,55.2,634
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jun",73.7,0.07,63.4,652
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jun",74,0.01,55.9,667
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jun",79.6,0,62.3,666
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jun",81.6,0,63.9,451
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jun",81.4,0,61.3,395
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jun",77.9,0,57.4,578
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jun",70.8,0.77,65.6,506
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jun",69.9,0.16,64.5,593
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jun",73.3,0.27,58.7,706
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jun",66.8,0,58.2,615
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jun",74.6,0,62.5,732
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jun",70.1,0,57.4,505
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jun",76.3,0.35,67.8,620
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jun",78.3,0.29,62.1,774
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jun",82.1,0,66.8,703
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jun",76.7,0.02,57.5,778
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jun",75,0,50.4,670
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jun",74.4,0,57.6,774
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jun",67.7,0,56,595
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jun",64.3,1.42,60,535
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jun",70.3,0.29,55.2,662
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jun",74.5,0,58,622
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jul",75,0.43,65.1,683
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jul",74.7,0.39,57.9,603
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jul",73.5,0,54.4,549
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jul",72,0,57.9,389
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jul",74.6,0,58.9,467
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jul",76.8,0,64.9,598
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jul",78.7,0,69.7,646
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jul",80.5,0.12,69.2,620
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jul",74.7,0,64.2,567
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jul",76.1,0.3,62.7,709
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jul",78.7,0,55.6,597
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jul",79.9,0,59.1,521
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jul",79.5,0,60.6,668
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jul",75.3,0,64.9,657
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jul",77,0.42,70,611
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jul",72.8,0.12,49.1,686
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jul",72.5,0,57.8,659
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jul",76.2,0,66.1,561
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jul",84.9,0.32,70.2,545
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jul",88,0,68.8,727
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jul",83.7,0,64.7,606
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jul",77.3,0,53.4,618
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jul",76.7,0,49,623
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jul",77.8,0,49,490
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Jul",78.2,0,54.5,451
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jul",79.8,0,61.4,551
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Jul",78.5,0.36,65.3,626
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Jul",82.7,0,65.1,643
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Jul",85.4,0,65.7,629
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Jul",80.5,0,71.9,717
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Jul",80.5,1.95,61.4,753
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Aug",81.6,0,57.2,668
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Aug",79.9,0,55.9,550
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Aug",81.3,0,60,705
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Aug",80.7,0.43,61.2,666
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Aug",79.3,0,55.3,619
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Aug",75.6,0,52.2,630
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Aug",76.4,0,53.9,726
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Aug",74.7,0,55.3,545
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Aug",75,0,57,489
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,"Aug",74.9,0,60,611
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Aug",74.9,0.59,66.5,601
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Aug",77,0.58,59.7,643
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Aug",75.4,0,53.9,714
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,"Aug",77.1,0,53.2,729
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,"Aug",80.7,0,60.6,582
