day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
3,2019,12,4,04/12/2019,35.3,27.1,1001,9,4.7,9.9,15,39,30,0.02,1.2,0,552
5,2017,3,3,03/03/2017,34.5,8.9,1021.6,10,6.5,9.9,22,39.9,30,0,999.9,0,745
1,2019,12,23,23/12/2019,46.5,27,1019.7,9.4,4.3,9.9,18.1,57,30,0,999.9,0,593
5,2012,12,28,28/12/2012,33,22.4,1015.3,9.4,10,22,34,41,30,0.37,999.9,0,557
5,2013,1,4,04/01/2013,33.4,18.6,1017,10,6.5,13,24.1,37,30,0,999.9,0,505
6,2020,2,8,08/02/2020,34.5,16.1,1016.4,10,7.5,12,27,39.9,30,0.14,999.9,0,466
7,2020,2,9,09/02/2020,36.3,25.8,1030.5,10,4.8,8.9,999.9,44.1,30,0,999.9,0,373
3,2013,2,6,06/02/2013,33.3,23.1,1017.5,6.5,3.6,7,20,39,30,0.01,999.9,0,566
5,2013,2,8,08/02/2013,32.3,26.2,1022.6,5.8,10.2,19,31.1,34,30,0.01,999.9,1,703
3,2018,1,10,10/01/2018,35.1,21,1030.3,10,3.7,7,999.9,44.1,30,0,5.1,0,687
1,2020,2,17,17/02/2020,43.8,22.7,1022.2,10,3.4,6,999.9,51.1,30,0,999.9,0,339
4,2018,1,11,11/01/2018,44.7,36.7,1028.2,8.8,2.4,6,999.9,53.1,30,0,3.9,0,696
4,2020,11,19,19/11/2020,37.1,18.5,1034.4,10,3.8,8,15.9,48,30,0,999.9,0,279
5,2020,11,20,20/11/2020,51.2,32,1027.5,10,5.3,11.1,19,63,30,0,999.9,0,358
5,2013,3,15,15/03/2013,36.1,13.5,1011.9,10,7.3,11.1,26,46.9,30,0,999.9,0,607
4,2013,11,28,28/11/2013,33.2,13.3,1018,10,7.9,17.1,28.9,39.2,30,0.31,999.9,0,429
5,2013,11,29,29/11/2013,33.7,13.8,1034,10,2.4,6,14,39,30,0,999.9,0,437
2,2020,12,8,08/12/2020,32.5,19.8,1007,10,7.3,11.1,18.1,39.9,30,0,999.9,0,282
3,2020,12,9,09/12/2020,34.1,21.6,1009.9,8.7,6.5,13,21,37.9,30,0,999.9,1,280
7,2016,1,17,17/01/2016,37.3,23.1,1009.2,8.6,5.8,9.9,15.9,52,30,0.03,999.9,1,451
5,2013,12,20,20/12/2013,46.8,28.4,1017.8,10,3,11.1,20,53.1,30,0,3.1,0,674
5,2018,3,9,09/03/2018,35.3,21.7,1006.3,10,6.3,12,22,42.1,30,0,3.1,0,751
6,2018,3,10,10/03/2018,35.7,19.9,1012.3,10,7.7,12,22,42.1,30,0,2,0,567
6,2016,2,6,06/02/2016,34.6,16.7,1027.5,10,5,9.9,19,44.1,30,0.15,1.2,0,553
7,2016,2,7,07/02/2016,39.1,20.8,1021.5,10,4,8.9,17.1,46.9,30,0,999.9,0,423
2,2018,3,20,20/03/2018,35,8.8,1013.2,10,7.1,11.1,20,46.9,30,0,999.9,0,597
3,2018,3,21,21/03/2018,34.6,24.9,1006.2,4.7,9.6,18.1,28,39,30,0.01,999.9,1,477
5,2018,12,7,07/12/2018,36.5,17.6,1024.6,10,999.9,999.9,999.9,39.9,30,0,999.9,0,705
6,2014,1,11,11/01/2014,47.7,45.2,1014.7,3.1,5.6,9.9,21,57.9,30,1.4,999.9,1,465
1,2014,2,3,03/02/2014,35.5,30.4,1019.7,3.7,5.3,8.9,14,55.9,30,0.33,1.2,1,960
4,2019,1,10,10/01/2019,33,16.1,1005.4,10,999.9,999.9,999.9,45,30,0.06,999.9,0,580
4,2021,3,4,04/03/2021,41.8,21.3,1009.8,10,6.8,15.9,29.9,52,32,0,999.9,0,262
4,2021,3,4,04/03/2021,41.8,21.3,1009.8,10,6.8,15.9,29.9,52,32,0,999.9,0,262
7,2019,2,3,03/02/2019,39,25.8,1019.8,8,999.9,999.9,999.9,52,32,0,999.9,0,490
2,2021,11,23,23/11/2021,36.7,17.1,1015.2,10,7.5,14,24.1,55,32,0.02,999.9,0,339
2,2021,11,23,23/11/2021,36.7,17.1,1015.2,10,7.5,14,24.1,55,32,0.02,999.9,0,339
4,2014,3,20,20/03/2014,45.6,34.5,1008.2,6.6,6.6,14,24.1,54,32,0.92,999.9,0,627
3,2014,12,10,10/12/2014,37.7,32.7,1003.7,7,6.6,11.1,22.9,42.1,32,2.01,999.9,0,649
6,2019,2,23,23/02/2019,37.3,22.7,1030.8,10,999.9,999.9,999.9,44.1,32,0,999.9,0,439
7,2019,2,24,24/02/2019,40.9,37.5,1009.7,5.4,999.9,999.9,999.9,46.9,32,0.38,999.9,0,401
6,2021,4,3,03/04/2021,40.3,7.9,1026.1,10,5.9,8.9,17.1,53.1,32,0,999.9,0,281
6,2021,4,3,03/04/2021,40.3,7.9,1026.1,10,5.9,8.9,17.1,53.1,32,0,999.9,0,281
6,2014,12,13,13/12/2014,37.5,23.7,1014.5,10,8.2,12,21,44.1,32,0,999.9,0,594
2,2012,11,6,06/11/2012,36.6,17.4,1022,10,4.8,14,18.1,45,32,0.07,999.9,0,514
2,2019,11,12,12/11/2019,46.5,35.2,1010.4,9.8,6.8,13,22.9,62.1,32,0,999.9,0,595
5,2014,12,19,19/12/2014,36.2,21.6,1016.5,10,6.4,9.9,17.1,42.1,32,0,999.9,0,652
6,2019,11,16,16/11/2019,39.1,9.4,1027.7,10,8.4,13,22,51.1,32,0,999.9,0,527
4,2019,3,14,14/03/2019,47.3,31.7,1022.9,10,2.3,7,15.9,57,32,0,999.9,0,611
1,2019,3,18,18/03/2019,38.3,11.2,1024.4,10,3,7,999.9,46,32,0,999.9,0,575
2,2019,3,19,19/03/2019,41.6,15.5,1028.6,10,2.5,8,999.9,51.1,32,0,999.9,0,565
4,2012,11,29,29/11/2012,37.5,21.9,1025.9,9.7,5.8,15.9,22.9,43,32,0.01,999.9,0,515
4,2019,12,5,05/12/2019,38.6,27.5,1006.1,9.4,7.1,15,28,42.1,32,0,999.9,0,597
6,2019,12,7,07/12/2019,36.6,18.2,1025.1,10,7.4,12,22.9,50,32,0,999.9,0,566
4,2012,12,13,13/12/2012,40.3,24.6,1029.8,10,1.7,11.1,999.9,46,32,0,999.9,0,545
2,2019,12,17,17/12/2019,33.5,29.8,1014.3,5.5,6.3,15,22,37,32,0.47,999.9,0,700
1,2017,11,13,13/11/2017,43.8,33.2,1027.2,8.9,2.9,6,999.9,46.9,32,0,999.9,0,699
3,2019,12,25,25/12/2019,38.7,22.1,1022.3,10,3,8.9,999.9,46.9,32,0,999.9,0,264
4,2019,12,26,26/12/2019,39.8,34.3,1024.3,8.1,5.1,11.1,999.9,46.9,32,0,999.9,0,414
5,2017,3,10,10/03/2017,39.2,23.9,1012.2,7.2,5.9,9.9,19,53.1,32,0,999.9,1,612
1,2020,1,6,06/01/2020,37.3,25.2,1014.3,8.9,5.4,11.1,20,45,32,0.04,999.9,1,459
2,2020,1,7,07/01/2020,41.2,20.3,1016.2,10,4.6,8.9,19,45,32,0,999.9,0,408
3,2020,1,8,08/01/2020,36,23.7,1013.5,9.5,7.2,15,27,45,32,0,999.9,1,454
6,2013,1,5,05/01/2013,36.1,18.7,1020.6,10,6.6,12,21,42.1,32,0,999.9,0,389
3,2013,1,16,16/01/2013,34.2,30,1018.6,5.4,4.6,12,14,37.9,32,0.63,999.9,0,578
1,2017,12,18,18/12/2017,38.7,30.3,1019.5,9.1,3.4,8.9,17.1,46,32,0.02,1.2,0,706
4,2017,12,21,21/12/2017,35.6,16.6,1020.4,10,3.7,7,999.9,51.1,32,0,999.9,0,742
5,2017,12,22,22/12/2017,40,24.1,1023.8,10,3.1,7,999.9,50,32,0,999.9,0,720
3,2020,1,29,29/01/2020,36.5,17.4,1016.2,10,6.4,12,21,41,32,0,999.9,0,495
1,2013,2,11,11/02/2013,38.5,32.4,1019.6,5.6,3.2,7,999.9,45,32,0.09,9.8,1,475
6,2020,10,31,31/10/2020,39,29.8,1030.6,10,2.8,6,999.9,46.9,32,0.21,999.9,0,334
7,2020,11,1,01/11/2020,49.3,39.7,1021.8,8.8,3.6,11.1,20,55,32,0,999.9,1,308
2,2013,2,19,19/02/2013,39.2,22.4,1017.1,9.3,5.8,11.1,21,48.9,32,0,999.9,0,477
1,2013,2,25,25/02/2013,37.5,22.7,1018.1,10,5,9.9,22.9,45,32,0.01,999.9,0,490
3,2020,11,18,18/11/2020,34.8,15,1027.5,10,9.1,15,27,50,32,0,999.9,0,295
3,2013,11,20,20/11/2013,37.5,16,1031.4,10,5.8,11.1,17.1,51.1,32,0,999.9,0,607
4,2013,11,21,21/11/2013,42.1,24.8,1035.1,10,4.2,8,999.9,51.1,32,0,999.9,0,628
6,2016,1,2,02/01/2016,35.8,17.7,1016.9,10,6,12,18.1,42.1,32,0,999.9,0,422
7,2016,1,3,03/01/2016,38.4,20,1011.7,10,6.4,9.9,21,45,32,0,999.9,0,432
6,2013,3,16,16/03/2013,37.3,24.1,1009.4,7.8,4.7,9.9,19,46.9,32,0,999.9,1,521
3,2013,3,20,20/03/2013,38.5,18.9,1010,10,7.2,12,24.1,45,32,0.2,2,0,540
6,2013,3,23,23/03/2013,38.4,17.6,1011,10,8.3,12,22.9,46,32,0,999.9,0,488
1,2020,12,7,07/12/2020,34.8,19.4,1008.7,10,5.3,8.9,15,39.9,32,0,999.9,0,281
4,2016,1,28,28/01/2016,37,19.3,1015.4,10,4.1,12,15.9,46.9,32,0,9.1,0,681
2,2018,3,6,06/03/2018,38.6,24.1,1016.9,10,4.2,11.1,15.9,46.9,32,0,999.9,0,676
5,2016,1,29,29/01/2016,38.3,21.7,1001,9.5,5.5,12,22.9,42.1,32,0,5.9,0,645
3,2018,3,7,07/03/2018,35.6,31.7,1008.8,5.2,8.7,17.1,28.9,46.9,32,0.11,999.9,1,517
5,2013,12,27,27/12/2013,35.2,18.7,1026,10,5.2,8.9,999.9,39.9,32,0,999.9,0,476
1,2018,3,12,12/03/2018,37.8,24.4,1015.3,10,6.6,12,19,45,32,0,999.9,0,679
2,2018,3,13,13/03/2018,35.8,29.6,1004.3,6.2,7.5,13,22,43,32,0.29,999.9,1,578
5,2018,3,16,16/03/2018,35.9,20.3,1005.6,10,8.4,14,26,48,32,0,999.9,0,753
5,2018,3,23,23/03/2018,41.6,20.8,1015.2,10,4.8,8.9,18.1,50,32,0.06,7.9,0,732
6,2014,1,18,18/01/2014,37.6,26.9,9999.9,999.9,999.9,999.9,999.9,41,32,0,999.9,0,448
7,2018,4,8,08/04/2018,38.6,13.9,1012.2,10,7.4,14,22.9,48.9,32,0,999.9,0,468
1,2018,4,9,09/04/2018,38,15.2,1020.4,10,5.4,9.9,19,48.9,32,0,999.9,0,625
2,2018,4,10,10/04/2018,42.9,28.2,1020.7,8.6,4.5,8.9,17.1,51.1,32,0.01,999.9,0,668
1,2016,3,7,07/03/2016,45.2,27,1022.2,9,6.1,13,26,60.1,32,0,999.9,0,571
3,2018,12,26,26/12/2018,36.8,21.4,1030,10,999.9,999.9,999.9,43,32,0,999.9,0,514
4,2018,12,27,27/12/2018,40.3,26.6,1034.2,10,999.9,999.9,999.9,44.1,32,0,999.9,0,582
7,2016,3,20,20/03/2016,37.8,13.4,1019.3,10,8.8,14,21,46,32,0,999.9,0,479
1,2016,3,21,21/03/2016,38.6,22.4,1009.7,6.7,6.4,14,27,50,32,0.13,999.9,0,617
2,2021,2,23,23/02/2021,38.8,29.5,1005.3,8.6,4.5,8,15,45,32,0.52,3.1,1,240
2,2021,2,23,23/02/2021,38.8,29.5,1005.3,8.6,4.5,8,15,45,32,0.52,3.1,1,240
1,2014,2,24,24/02/2014,39.1,17,1011.6,10,7.6,13,22.9,54,32,0,9.1,0,569
5,2019,1,25,25/01/2019,36,17.7,1011.8,10,999.9,999.9,999.9,39.9,34,1.24,999.9,0,666
4,2016,12,29,29/12/2016,38.9,29.4,1012.9,8,3.4,11.1,18.1,46.4,34,0,999.9,0,542
3,2014,11,26,26/11/2014,42.9,30.4,1018.5,6.4,6.6,15.9,28.9,52,34,0.01,999.9,0,742
4,2021,3,18,18/03/2021,45.3,40.6,1015.9,6.5,3.7,9.9,15.9,46.9,34,0,999.9,1,244
4,2021,3,18,18/03/2021,45.3,40.6,1015.9,6.5,3.7,9.9,15.9,46.9,34,0,999.9,1,244
4,2014,11,27,27/11/2014,36.3,30.3,1013.5,8.6,4.5,8.9,14,51.1,34,1.23,999.9,0,378
6,2019,2,16,16/02/2019,42.3,21.8,1009.1,10,999.9,999.9,999.9,59,34,0,999.9,0,535
5,2014,12,5,05/12/2014,38.4,26,1033.7,9.4,6.1,11.1,17.1,45,34,0,999.9,0,673
6,2014,12,6,06/12/2014,44.8,42,1021.4,3,2.6,7,999.9,50,34,0.68,999.9,0,628
7,2014,12,7,07/12/2014,38.2,24.6,1028.6,9.1,10.4,15.9,31.1,50,34,1.09,999.9,0,493
6,2017,1,28,28/01/2017,36.6,20.9,1004.2,10,7.1,12,21,43,34,0,999.9,0,501
1,2021,12,27,27/12/2021,37.4,22.5,1017.8,10,4.9,11.1,19,51.1,34,0,999.9,0,207
1,2021,12,27,27/12/2021,37.4,22.5,1017.8,10,4.9,11.1,19,51.1,34,0,999.9,0,207
7,2019,3,10,10/03/2019,38.5,32.9,1021.8,5.3,999.9,999.9,999.9,48.9,34,0.25,999.9,0,462
2,2021,12,28,28/12/2021,40,33.3,1010.7,7.4,4.1,8.9,999.9,46.9,34,0.09,999.9,1,221
2,2021,12,28,28/12/2021,40,33.3,1010.7,7.4,4.1,8.9,999.9,46.9,34,0.09,999.9,1,221
7,2012,11,18,18/11/2012,43.2,31,1037.2,9.8,5.5,14,21,48.9,34,0,999.9,0,446
2,2019,3,12,12/03/2019,40.1,17.2,1020.8,10,8.1,11.1,22.9,53.1,34,0,999.9,0,586
7,2019,11,24,24/11/2019,42.6,37,998.6,6.5,5.6,12,20,46,34,0.61,999.9,0,517
7,2019,3,17,17/03/2019,39.1,12.2,1021,10,5.7,8,19,57.9,34,0,999.9,0,419
3,2012,11,28,28/11/2012,37.5,28.8,1022.7,9.3,7.1,21,28,44.6,34,0.59,999.9,0,512
6,2012,12,1,01/12/2012,38.5,32.1,1031.4,9.3,9.2,14,22,45,34,0,999.9,0,480
5,2019,12,6,06/12/2019,40.6,23.7,1017.6,10,6,9.9,21,50,34,0,999.9,0,563
4,2019,3,28,28/03/2019,42.4,26.6,1029.7,10,1.3,5.1,999.9,53.1,34,0,999.9,0,644
2,2017,2,21,21/02/2017,40.8,18.8,1026.7,10,5.5,9.9,17.1,55,34,0,999.9,0,483
3,2017,2,22,22/02/2017,47.2,35.4,1017,9.8,3.5,7,19,57,34,0,999.9,0,477
6,2017,11,18,18/11/2017,42.6,26.4,1012.5,9.6,2.6,7,999.9,51.1,34,0,999.9,0,629
7,2017,11,19,19/11/2017,52.1,40.7,997.1,9.5,7.8,17.1,34,59,34,0.31,999.9,0,573
7,2017,3,19,19/03/2017,38.7,23.9,1021.1,10,9.1,14,22.9,46.9,34,0.08,3.1,0,550
7,2013,1,6,06/01/2013,38.3,25,1019.5,8.5,5.3,8.9,17.1,46,34,0,999.9,0,393
5,2017,12,8,08/12/2017,37.1,18.6,1017.3,10,3.7,7,14,44.1,34,0,999.9,0,682
2,2017,12,19,19/12/2017,49.5,35.7,1011.5,9.7,6,13,24.1,55,34,0,999.9,0,657
2,2013,1,29,29/01/2013,40.3,35.3,1018.2,5.3,4.3,8,14,48,34,0.22,1.2,0,542
4,2013,1,31,31/01/2013,49.1,36.5,995.4,7.9,9.1,20,38.1,61,34,0.93,999.9,1,592
4,2020,2,27,27/02/2020,41.5,30.3,1001.2,8,10.6,17.1,36.9,48,34,0.4,999.9,1,581
2,2013,11,12,12/11/2013,42.8,24.9,1018.3,9.5,5,11.1,22.9,52,34,0.02,999.9,0,647
6,2013,3,2,02/03/2013,36.7,22.8,1007.3,10,5.9,9.9,15.9,39.9,34,0,999.9,0,474
4,2013,3,7,07/03/2013,36.7,28.2,1014.9,8,10.6,21,31.1,41,34,0,999.9,0,535
6,2016,1,16,16/01/2016,46,37.3,999.9,8.6,5.5,11.1,19,52,34,0.21,999.9,0,563
7,2018,11,11,11/11/2018,38.8,20.5,1025.9,10,999.9,999.9,999.9,50,34,0.03,999.9,0,500
6,2018,3,3,03/03/2018,40.3,28,1012,10,9.2,15.9,27,48.9,34,0.94,999.9,0,609
2,2013,12,24,24/12/2013,38.8,23.9,1020.5,10,5.8,12,22,64,34,0.44,999.9,0,515
2,2020,12,29,29/12/2020,39.2,18.2,1025.6,10,8.1,15,22.9,50,34,0,999.9,0,244
7,2021,1,3,03/01/2021,36.6,29.9,1018,8.4,6.7,12,22,51.1,34,0.05,999.9,1,186
7,2021,1,3,03/01/2021,36.6,29.9,1018,8.4,6.7,12,22,51.1,34,0.05,999.9,1,186
1,2021,1,4,04/01/2021,37.7,32.1,1014.5,9.2,5.3,11.1,18.1,43,34,0.24,999.9,1,242
1,2021,1,4,04/01/2021,37.7,32.1,1014.5,9.2,5.3,11.1,18.1,43,34,0.24,999.9,1,242
2,2018,3,27,27/03/2018,39.8,21.8,1034,10,3.2,7,999.9,50,34,0,999.9,0,627
3,2018,3,28,28/03/2018,43.9,33.7,1019,8.4,3.6,7,15,52,34,0.04,999.9,0,629
6,2020,5,9,09/05/2020,40.4,24.4,1008.8,8.8,7.4,14,31.1,57,34,0.48,999.9,1,148
7,2020,5,10,10/05/2020,49.4,23.8,1017.3,10,6.4,11.1,25.1,64,34,0.03,999.9,0,163
4,2018,4,5,05/04/2018,40.2,13.9,1015.1,10,9.3,15,28.9,55.9,34,0.04,999.9,0,531
5,2018,4,6,06/04/2018,44.8,25,1015.3,9.4,4.7,12,22,62.1,34,0,999.9,0,515
7,2016,11,20,20/11/2016,41.2,31.7,1001.2,8.5,7.9,15,29.9,63,34,0.56,999.9,0,529
1,2016,11,21,21/11/2016,38.2,18.4,1003.8,9.8,10.9,15,33,42.1,34,0.31,999.9,0,684
6,2021,2,6,06/02/2021,39.4,16.7,1013,10,6.6,13,28.9,46.9,34,0.07,9.1,0,275
6,2021,2,6,06/02/2021,39.4,16.7,1013,10,6.6,13,28.9,46.9,34,0.07,9.1,0,275
3,2019,1,9,09/01/2019,42.7,30.1,1001.6,8.8,999.9,999.9,999.9,45,34,0.16,999.9,0,514
2,2016,12,13,13/12/2016,39.6,24.8,1018.8,10,4.1,7,15.9,46,34,0.07,999.9,0,630
7,2016,4,3,03/04/2016,41,21.1,1004.7,10,10.4,21,39,51.1,34,0.25,999.9,0,585
1,2016,4,4,04/04/2016,39.7,26.8,1013.3,7.3,4.8,11.1,20,50,34,0.01,999.9,0,683
2,2021,11,16,16/11/2021,42.3,27.3,1018.4,10,5.8,8,17.1,48.9,36,0,999.9,0,315
2,2021,11,16,16/11/2021,42.3,27.3,1018.4,10,5.8,8,17.1,48.9,36,0,999.9,0,315
6,2016,4,9,09/04/2016,40,24.6,1007.8,9.1,4.9,8.9,15.9,50,36,0.01,999.9,0,557
3,2021,11,17,17/11/2021,46.8,32.1,1024.8,10,1.8,6,999.9,55.9,36,0,999.9,0,317
3,2021,11,17,17/11/2021,46.8,32.1,1024.8,10,1.8,6,999.9,55.9,36,0,999.9,0,317
3,2016,12,28,28/12/2016,39.7,24.4,1017.2,10,5.2,8,17.1,60.1,36,0,999.9,0,546
2,2014,3,11,11/03/2014,53.6,30.9,1002.9,9.9,4.6,8,15.9,64.9,36,0,1.2,0,510
6,2021,12,4,04/12/2021,41.5,24,1019,10,3,9.9,14,48,36,0,999.9,0,278
6,2021,12,4,04/12/2021,41.5,24,1019,10,3,9.9,14,48,36,0,999.9,0,278
7,2021,12,5,05/12/2021,43.3,22.8,1025.9,10,1.9,6,999.9,48,36,0,999.9,0,255
7,2021,12,5,05/12/2021,43.3,22.8,1025.9,10,1.9,6,999.9,48,36,0,999.9,0,255
2,2021,12,7,07/12/2021,41.7,23.1,1018.3,9.4,6.1,17.1,33,61,36,0.12,999.9,1,321
2,2021,12,7,07/12/2021,41.7,23.1,1018.3,9.4,6.1,17.1,33,61,36,0.12,999.9,1,321
3,2021,12,8,08/12/2021,38.6,25.8,1018,10,4,8,999.9,43,36,0,999.9,0,287
3,2021,12,8,08/12/2021,38.6,25.8,1018,10,4,8,999.9,43,36,0,999.9,0,287
5,2017,1,13,13/01/2017,51.4,35.8,1025.7,10,6.4,11.1,22,64.9,36,0.05,999.9,0,604
1,2014,3,31,31/03/2014,43.5,32.6,1009.7,9.5,8.2,12,25.1,55.9,36,0.3,999.9,0,559
1,2019,2,25,25/02/2019,40.8,17.2,1004.8,10,999.9,999.9,999.9,46.9,36,0.21,999.9,0,700
2,2014,4,1,01/04/2014,46.8,26.9,1018.2,10,5,9.9,18.1,60.1,36,0.01,999.9,0,549
5,2012,11,9,09/11/2012,43.3,25.8,1016.1,9.8,9.6,30.9,43.9,53.1,36,0.17,3.9,0,688
7,2014,4,6,06/04/2014,45.3,19.9,1020.4,10,4.3,9.9,21,61,36,0,999.9,0,484
1,2014,4,7,07/04/2014,47.2,31.4,1021.2,7.8,4.4,9.9,15.9,61,36,0,999.9,0,533
4,2012,11,15,15/11/2012,40.4,25,1029.7,10,5.3,21,27,48.2,36,0,999.9,0,623
7,2021,12,26,26/12/2021,46.8,33.7,1008.3,9.7,7.6,13,24.1,52,36,0.11,999.9,0,186
7,2021,12,26,26/12/2021,46.8,33.7,1008.3,9.7,7.6,13,24.1,52,36,0.11,999.9,0,186
3,2021,12,29,29/12/2021,42.6,37.4,1011.7,6.3,5,11.1,14,46.9,36,0.19,999.9,1,192
3,2021,12,29,29/12/2021,42.6,37.4,1011.7,6.3,5,11.1,14,46.9,36,0.19,999.9,1,192
5,2014,4,18,18/04/2014,41.4,28.1,1032.9,10,5.1,8.9,15,48.9,36,0,999.9,0,496
1,2017,2,6,06/02/2017,41.6,20.4,1016.7,10,5.5,8,20,48,36,0,999.9,0,568
4,2021,4,22,22/04/2021,41.2,17.5,1009.7,10,10.7,17.1,28.9,46.9,36,0.11,999.9,0,252
4,2021,4,22,22/04/2021,41.2,17.5,1009.7,10,10.7,17.1,28.9,46.9,36,0.11,999.9,0,252
2,2017,2,7,07/02/2017,39.3,34.9,1013.6,5.5,5.3,11.1,18.1,48.9,36,0.06,999.9,0,626
5,2021,4,23,23/04/2021,49.4,19.2,1014.5,10,7.5,12,22,64,36,0,999.9,0,357
5,2021,4,23,23/04/2021,49.4,19.2,1014.5,10,7.5,12,22,64,36,0,999.9,0,357
3,2017,2,8,08/02/2017,45.9,39.9,1003.4,4.8,3.9,8,999.9,62.1,36,0.24,999.9,1,673
1,2012,11,26,26/11/2012,40.3,19.7,1017.3,10,4.9,16.9,23.9,46.9,36,0,999.9,0,563
7,2017,2,26,26/02/2017,41.5,24.8,1012.3,9.2,7.6,13,24.1,63,36,0.54,999.9,0,462
5,2019,12,27,27/12/2019,49.4,40.9,1024.7,9.9,4.7,9.9,18.1,54,36,0,999.9,0,448
1,2017,11,20,20/11/2017,41.5,24.8,1013.8,9.8,6.7,11.1,22,59,36,0.02,999.9,0,748
2,2017,11,21,21/11/2017,48,28.3,1018.9,10,4,7,20,57.9,36,0,999.9,0,790
2,2019,12,31,31/12/2019,38.7,34.9,1005,9.5,5.3,14,24.1,44.1,36,0.43,999.9,0,443
3,2020,1,1,01/01/2020,39,23.9,1006,10,7.9,12,21,45,36,0.02,999.9,1,346
2,2017,11,28,28/11/2017,43.3,28.3,1027.5,10,3.9,8,14,53.1,36,0,999.9,0,649
3,2017,11,29,29/11/2017,53.6,36.6,1020.5,9.9,5.1,11.1,21,63,36,0,999.9,0,701
6,2017,3,25,25/03/2017,54.1,36.9,1021.1,9.8,5.5,11.1,18.1,62.1,36,0,999.9,0,571
4,2013,1,17,17/01/2013,39.2,28,1015.6,9.7,4.9,8,15.9,43,36,0.09,999.9,0,491
7,2017,12,24,24/12/2017,40,30.1,1018.9,9.5,5.6,9.9,17.1,48,36,0.44,999.9,0,469
6,2013,2,23,23/02/2013,38,34.3,1020.7,5.3,6.3,14,22,42.1,36,0,999.9,0,521
7,2013,2,24,24/02/2013,39.3,32.4,1009.3,8.1,7.1,13,24.1,46.9,36,0.27,999.9,0,426
5,2013,3,1,01/03/2013,40,27.4,1004.1,10,4.9,9.9,15.9,45,36,0,999.9,0,603
6,2020,3,7,07/03/2020,40.2,21.9,1018.9,10,6.8,13,22,48,36,0.37,999.9,1,515
7,2013,3,10,10/03/2013,41.8,28.6,1027.2,10,4.1,7,999.9,51.1,36,0,2,0,415
3,2020,12,2,02/12/2020,39.6,25.6,1011.9,10,8.5,14,27,43,36,0,999.9,0,235
1,2013,12,2,02/12/2013,45.1,32.4,1014.8,8.2,2.2,5.1,999.9,48.9,36,0,999.9,0,549
2,2020,3,24,24/03/2020,42.9,32.5,1018.5,10,5.8,9.9,18.1,55,36,1.15,999.9,0,201
3,2020,3,25,25/03/2020,42.8,33.3,1019.1,10,8.4,14,24.1,55,36,0,999.9,1,168
1,2013,3,25,25/03/2013,38.3,27.7,1003.1,8.9,6.5,20,28,41,36,0,999.9,0,498
2,2018,2,20,20/02/2018,54.4,50.1,1026.2,5.7,4.5,9.9,18.1,66.9,36,0.04,999.9,0,535
3,2013,3,27,27/03/2013,43.8,22.7,1011.8,10,4.8,8.9,14,51.1,36,0,999.9,0,441
5,2020,12,11,11/12/2020,46.4,33.2,1021.8,9.3,2.4,7,15.9,57,36,0,999.9,0,348
7,2018,3,4,04/03/2018,40.8,25.4,1019.1,10,8.8,14,27,48.9,36,0,999.9,0,457
3,2020,12,23,23/12/2020,40.5,22.5,1025.6,10,4.8,8.9,17.1,46,36,0,3.1,0,360
4,2020,12,24,24/12/2020,50.9,42.6,1022.1,9.7,6.1,12,24.1,57.9,36,0,2,1,315
5,2020,12,25,25/12/2020,53.7,49.6,1001.6,6.6,9.8,18.1,39,61,36,0.95,1.2,1,168
1,2016,2,1,01/02/2016,52.1,35.4,1009.2,9.8,5,7,18.1,59,36,0,3.9,0,716
5,2020,4,17,17/04/2020,42.1,21.3,1023.3,10,5.6,13,20,51.1,36,0,999.9,1,158
6,2020,4,18,18/04/2020,43.6,38.4,1010.1,7.1,4.5,8,17.1,51.1,36,0.19,999.9,1,125
7,2013,12,29,29/12/2013,45.9,30.4,1016.1,7.6,5.4,12,18.1,55,36,0,999.9,0,394
3,2020,4,22,22/04/2020,42.7,16.1,1009.4,10,8.3,14,26,61,36,0.18,999.9,0,148
3,2018,11,28,28/11/2018,38.6,24.8,998.4,10,999.9,999.9,999.9,45,36,0.03,999.9,0,573
4,2020,4,23,23/04/2020,44.5,18.7,1017,10,2.9,6,999.9,52,36,0,999.9,1,108
4,2018,11,29,29/11/2018,41.8,25.9,1010.1,10,999.9,999.9,999.9,46,36,0,999.9,0,646
6,2018,12,1,01/12/2018,41.2,32.5,1021.1,9.8,999.9,999.9,999.9,46,36,0.02,999.9,0,601
7,2018,12,2,02/12/2018,47.4,45.5,1011,3.3,999.9,999.9,999.9,55,36,0.34,999.9,0,558
2,2018,12,4,04/12/2018,40.7,22.5,1011.6,10,999.9,999.9,999.9,55,36,0,999.9,0,684
6,2016,2,20,20/02/2016,47.7,29.1,1015.3,10,6,9.9,21,61,36,0,999.9,0,555
4,2016,2,25,25/02/2016,52.6,44.7,992.1,8.5,6.9,12,32.1,61,36,1.11,999.9,0,663
7,2018,12,23,23/12/2018,40,23.5,1017.7,10,999.9,999.9,999.9,54,36,0.02,999.9,0,505
1,2018,12,24,24/12/2018,39.5,29.8,1017.7,7.7,999.9,999.9,999.9,43,36,0.11,999.9,0,580
2,2016,3,8,08/03/2016,55.1,34.3,1019.3,9.2,3.3,9.9,15.9,66.9,36,0,999.9,0,632
